date,datatype,station,value
2018-01-21,TMAX,GHCND:USR0000CSNL,59.0
2018-01-21,TMIN,GHCND:USR0000CSNL,32.0
2018-01-21,PRCP,GHCND:USS0019L39S,0.0
2018-01-21,TMAX,GHCND:USS0019L39S,43.0
2018-01-21,TMIN,GHCND:USS0019L39S,14.0
2018-01-22,PRCP,GHCND:US1CAAL0012,0.11
2018-01-22,PRCP,GHCND:US1CALA0046,0.0
2018-01-22,PRCP,GHCND:US1CAMP0008,0.02
2018-01-22,PRCP,GHCND:US1CASC0057,0.0
2018-01-22,PRCP,GHCND:US1CASD0053,0.0
2018-01-22,PRCP,GHCND:USC00041697,0.0
2018-01-22,TMAX,GHCND:USC00041697,45.0
2018-01-22,TMIN,GHCND:USC00041697,23.0
2018-01-22,TMAX,GHCND:USR0000CBAR,56.0
2018-01-22,TMIN,GHCND:USR0000CBAR,44.0
2018-01-22,TMAX,GHCND:USR0000CCRE,45.0
2018-01-22,TMIN,GHCND:USR0000CCRE,14.0
2018-01-22,TMAX,GHCND:USR0000CDGR,38.0
2018-01-22,TMIN,GHCND:USR0000CDGR,24.0
2018-01-22,TMAX,GHCND:USR0000CHAY,43.0
2018-01-22,TMIN,GHCND:USR0000CHAY,30.0
2018-01-22,TMAX,GHCND:USR0000CHNM,45.0
2018-01-22,TMIN,GHCND:USR0000CHNM,20.0
2018-01-22,TMAX,GHCND:USR0000CSNL,60.0
2018-01-22,TMIN,GHCND:USR0000CSNL,41.0
2018-01-22,PRCP,GHCND:USS0019L39S,0.0
2018-01-22,TMAX,GHCND:USS0019L39S,46.0
2018-01-22,TMIN,GHCND:USS0019L39S,27.0
2018-01-23,PRCP,GHCND:US1CAAL0012,0.03
2018-01-23,PRCP,GHCND:US1CALA0046,0.0
2018-01-23,PRCP,GHCND:US1CAMP0008,0.0
2018-01-23,PRCP,GHCND:US1CASC0057,0.02
2018-01-23,PRCP,GHCND:US1CASD0053,0.0
2018-01-23,PRCP,GHCND:USC00041697,0.0
2018-01-23,TMAX,GHCND:USC00041697,46.0
2018-01-23,TMIN,GHCND:USC00041697,31.0
2018-01-23,TMAX,GHCND:USR0000CBAR,58.0
2018-01-23,TMIN,GHCND:USR0000CBAR,39.0
2018-01-23,TMAX,GHCND:USR0000CCRE,55.0
2018-01-23,TMIN,GHCND:USR0000CCRE,9.0
2018-01-23,TMAX,GHCND:USR0000CDGR,38.0
2018-01-23,TMIN,GHCND:USR0000CDGR,20.0
2018-01-23,TMAX,GHCND:USR0000CHAY,47.0
2018-01-23,TMIN,GHCND:USR0000CHAY,33.0
2018-01-23,TMAX,GHCND:USR0000CHNM,46.0
2018-01-23,TMIN,GHCND:USR0000CHNM,22.0
2018-01-23,TMAX,GHCND:USR0000CSNL,55.0
2018-01-23,TMIN,GHCND:USR0000CSNL,40.0
2018-01-23,PRCP,GHCND:USS0019L39S,0.0
2018-01-23,TMAX,GHCND:USS0019L39S,53.0
2018-01-23,TMIN,GHCND:USS0019L39S,22.0
2018-01-24,PRCP,GHCND:US1CAAL0012,0.0
2018-01-24,PRCP,GHCND:US1CALA0046,0.0
2018-01-24,PRCP,GHCND:US1CAMP0008,0.0
2018-01-24,PRCP,GHCND:US1CASC0057,0.0
2018-01-24,PRCP,GHCND:US1CASD0053,0.0
2018-01-24,PRCP,GHCND:USC00041697,0.0
2018-01-24,TMAX,GHCND:USC00041697,54.0
2018-01-24,TMIN,GHCND:USC00041697,31.0
2018-01-24,TMAX,GHCND:USR0000CBAR,51.0
2018-01-24,TMIN,GHCND:USR0000CBAR,44.0
2018-01-24,TMAX,GHCND:USR0000CCRE,45.0
2018-01-24,TMIN,GHCND:USR0000CCRE,16.0
2018-01-24,TMAX,GHCND:USR0000CDGR,46.0
2018-01-24,TMIN,GHCND:USR0000CDGR,26.0
2018-01-24,TMAX,GHCND:USR0000CHAY,43.0
2018-01-24,TMIN,GHCND:USR0000CHAY,31.0
2018-01-24,TMAX,GHCND:USR0000CHNM,43.0
2018-01-24,TMIN,GHCND:USR0000CHNM,34.0
2018-01-24,TMAX,GHCND:USR0000CSNL,59.0
2018-01-24,TMIN,GHCND:USR0000CSNL,39.0
2018-01-24,PRCP,GHCND:USS0019L39S,0.3
2018-01-24,TMAX,GHCND:USS0019L39S,48.0
2018-01-24,TMIN,GHCND:USS0019L39S,32.0
2018-01-25,PRCP,GHCND:US1CAAL0012,0.35
2018-01-25,PRCP,GHCND:US1CALA0046,0.0
2018-01-25,PRCP,GHCND:US1CAMP0008,0.45
2018-01-25,PRCP,GHCND:US1CASC0057,0.34
2018-01-25,PRCP,GHCND:US1CASD0053,0.0
2018-01-25,PRCP,GHCND:USC00041697,0.51
2018-01-25,TMAX,GHCND:USC00041697,51.0
2018-01-25,TMIN,GHCND:USC00041697,26.0
2018-01-25,TMAX,GHCND:USR0000CBAR,54.0
2018-01-25,TMIN,GHCND:USR0000CBAR,43.0
2018-01-25,TMAX,GHCND:USR0000CCRE,34.0
2018-01-25,TMIN,GHCND:USR0000CCRE,6.0
2018-01-25,TMAX,GHCND:USR0000CDGR,32.0
2018-01-25,TMIN,GHCND:USR0000CDGR,19.0
2018-01-25,TMAX,GHCND:USR0000CHAY,41.0
2018-01-25,TMIN,GHCND:USR0000CHAY,30.0
2018-01-25,TMAX,GHCND:USR0000CHNM,44.0
2018-01-25,TMIN,GHCND:USR0000CHNM,20.0
2018-01-25,TMAX,GHCND:USR0000CSNL,59.0
2018-01-25,TMIN,GHCND:USR0000CSNL,40.0
2018-01-25,PRCP,GHCND:USS0019L39S,0.2
2018-01-25,TMAX,GHCND:USS0019L39S,36.0
2018-01-25,TMIN,GHCND:USS0019L39S,24.0
2018-01-26,PRCP,GHCND:US1CAAL0012,0.11
2018-01-26,PRCP,GHCND:US1CALA0046,0.0
2018-01-26,PRCP,GHCND:US1CAMP0008,0.0
2018-01-26,PRCP,GHCND:US1CASC0057,0.06
2018-01-26,PRCP,GHCND:US1CASD0053,0.0
2018-01-26,PRCP,GHCND:USC00041697,0.0
2018-01-26,TMAX,GHCND:USC00041697,37.0
2018-01-26,TMIN,GHCND:USC00041697,22.0
2018-01-26,TMAX,GHCND:USR0000CBAR,54.0
2018-01-26,TMIN,GHCND:USR0000CBAR,39.0
2018-01-26,TMAX,GHCND:USR0000CCRE,43.0
2018-01-26,TMIN,GHCND:USR0000CCRE,-2.0
2018-01-26,TMAX,GHCND:USR0000CDGR,33.0
2018-01-26,TMIN,GHCND:USR0000CDGR,25.0
2018-01-26,TMAX,GHCND:USR0000CHAY,37.0
2018-01-26,TMIN,GHCND:USR0000CHAY,31.0
2018-01-26,TMAX,GHCND:USR0000CHNM,41.0
2018-01-26,TMIN,GHCND:USR0000CHNM,17.0
2018-01-26,TMAX,GHCND:USR0000CSNL,59.0
2018-01-26,TMIN,GHCND:USR0000CSNL,36.0
2018-01-26,PRCP,GHCND:USS0019L39S,0.0
2018-01-26,TMAX,GHCND:USS0019L39S,42.0
2018-01-26,TMIN,GHCND:USS0019L39S,16.0
2018-01-27,PRCP,GHCND:US1CAAL0012,0.0
2018-01-27,PRCP,GHCND:US1CALA0046,0.0
2018-01-27,PRCP,GHCND:US1CAMP0008,0.0
2018-01-27,PRCP,GHCND:US1CASC0057,0.0
2018-01-27,PRCP,GHCND:US1CASD0053,0.0
2018-01-27,PRCP,GHCND:USC00041697,0.0
2018-01-27,TMAX,GHCND:USC00041697,43.0
2018-01-27,TMIN,GHCND:USC00041697,28.0
2018-01-27,TMAX,GHCND:USR0000CBAR,60.0
2018-01-27,TMIN,GHCND:USR0000CBAR,40.0
2018-01-27,TMAX,GHCND:USR0000CCRE,54.0
2018-01-27,TMIN,GHCND:USR0000CCRE,17.0
2018-01-27,TMAX,GHCND:USR0000CDGR,39.0
2018-01-27,TMIN,GHCND:USR0000CDGR,27.0
2018-01-27,TMAX,GHCND:USR0000CHAY,45.0
2018-01-27,TMIN,GHCND:USR0000CHAY,32.0
2018-01-27,TMAX,GHCND:USR0000CHNM,51.0
2018-01-27,TMIN,GHCND:USR0000CHNM,21.0
2018-01-27,TMAX,GHCND:USR0000CSNL,62.0
2018-01-27,TMIN,GHCND:USR0000CSNL,38.0
2018-01-27,PRCP,GHCND:USS0019L39S,0.0
2018-01-27,TMAX,GHCND:USS0019L39S,52.0
2018-01-27,TMIN,GHCND:USS0019L39S,29.0
2018-01-28,PRCP,GHCND:US1CAAL0012,0.0
2018-01-28,PRCP,GHCND:US1CALA0046,0.0
2018-01-28,PRCP,GHCND:US1CAMP0008,0.0
2018-01-28,PRCP,GHCND:US1CASC0057,0.0
2018-01-28,PRCP,GHCND:US1CASD0053,0.0
2018-01-28,PRCP,GHCND:USC00041697,0.0
2018-01-28,TMAX,GHCND:USC00041697,52.0
2018-01-28,TMIN,GHCND:USC00041697,38.0
2018-01-28,TMAX,GHCND:USR0000CBAR,64.0
2018-01-28,TMIN,GHCND:USR0000CBAR,46.0
2018-01-28,TMAX,GHCND:USR0000CCRE,62.0
2018-01-28,TMIN,GHCND:USR0000CCRE,15.0
2018-01-28,TMAX,GHCND:USR0000CDGR,54.0
2018-01-28,TMIN,GHCND:USR0000CDGR,31.0
2018-01-28,TMAX,GHCND:USR0000CHAY,55.0
2018-01-28,TMIN,GHCND:USR0000CHAY,34.0
2018-01-28,TMAX,GHCND:USR0000CHNM,53.0
2018-01-28,TMIN,GHCND:USR0000CHNM,33.0
2018-01-28,TMAX,GHCND:USR0000CSNL,62.0
2018-01-28,TMIN,GHCND:USR0000CSNL,34.0
2018-01-28,PRCP,GHCND:USS0019L39S,0.0
2018-01-28,TMAX,GHCND:USS0019L39S,55.0
2018-01-28,TMIN,GHCND:USS0019L39S,26.0
2018-01-29,PRCP,GHCND:US1CAAL0012,0.0
2018-01-29,PRCP,GHCND:US1CALA0046,0.0
2018-01-29,PRCP,GHCND:US1CAMP0008,0.0
2018-01-29,PRCP,GHCND:US1CASC0057,0.0
2018-01-29,PRCP,GHCND:US1CASD0053,0.0
2018-01-29,PRCP,GHCND:USC00041697,0.0
2018-01-29,TMAX,GHCND:USC00041697,66.0
2018-01-29,TMIN,GHCND:USC00041697,42.0
2018-01-29,TMAX,GHCND:USR0000CBAR,59.0
2018-01-29,TMIN,GHCND:USR0000CBAR,50.0
2018-01-29,TMAX,GHCND:USR0000CCRE,60.0
2018-01-29,TMIN,GHCND:USR0000CCRE,18.0
2018-01-29,TMAX,GHCND:USR0000CDGR,52.0
2018-01-29,TMIN,GHCND:USR0000CDGR,38.0
2018-01-29,TMAX,GHCND:USR0000CHAY,61.0
2018-01-29,TMIN,GHCND:USR0000CHAY,30.0
2018-01-29,TMAX,GHCND:USR0000CHNM,63.0
2018-01-29,TMIN,GHCND:USR0000CHNM,32.0
2018-01-29,TMAX,GHCND:USR0000CSNL,62.0
2018-01-29,TMIN,GHCND:USR0000CSNL,37.0
2018-01-29,PRCP,GHCND:USS0019L39S,0.0
2018-01-29,TMAX,GHCND:USS0019L39S,54.0
2018-01-29,TMIN,GHCND:USS0019L39S,28.0
2018-01-30,PRCP,GHCND:US1CAAL0012,0.0
2018-01-30,PRCP,GHCND:US1CALA0046,0.0
2018-01-30,PRCP,GHCND:US1CAMP0008,0.0
2018-01-30,PRCP,GHCND:US1CASC0057,0.0
2018-01-30,PRCP,GHCND:US1CASD0053,0.0
2018-01-30,PRCP,GHCND:USC00041697,0.0
2018-01-30,TMAX,GHCND:USC00041697,64.0
2018-01-30,TMIN,GHCND:USC00041697,43.0
2018-01-30,TMAX,GHCND:USR0000CBAR,70.0
2018-01-30,TMIN,GHCND:USR0000CBAR,47.0
2018-01-30,TMAX,GHCND:USR0000CCRE,63.0
2018-01-30,TMIN,GHCND:USR0000CCRE,23.0
2018-01-30,TMAX,GHCND:USR0000CDGR,53.0
2018-01-30,TMIN,GHCND:USR0000CDGR,32.0
2018-01-30,TMAX,GHCND:USR0000CHAY,62.0
2018-01-30,TMIN,GHCND:USR0000CHAY,29.0
2018-01-30,TMAX,GHCND:USR0000CHNM,62.0
2018-01-30,TMIN,GHCND:USR0000CHNM,35.0
2018-01-30,TMAX,GHCND:USR0000CSNL,68.0
2018-01-30,TMIN,GHCND:USR0000CSNL,40.0
2018-01-30,PRCP,GHCND:USS0019L39S,0.0
2018-01-30,TMAX,GHCND:USS0019L39S,62.0
2018-01-30,TMIN,GHCND:USS0019L39S,33.0
2018-01-31,PRCP,GHCND:US1CAAL0012,0.0
2018-01-31,PRCP,GHCND:US1CALA0046,0.0
2018-01-31,PRCP,GHCND:US1CAMP0008,0.0
2018-01-31,PRCP,GHCND:US1CASC0057,0.0
2018-01-31,PRCP,GHCND:US1CASD0053,0.0
2018-01-31,PRCP,GHCND:USC00041697,0.0
2018-01-31,TMAX,GHCND:USC00041697,67.0
2018-01-31,TMIN,GHCND:USC00041697,41.0
2018-01-31,TMAX,GHCND:USR0000CBAR,71.0
2018-01-31,TMIN,GHCND:USR0000CBAR,48.0
2018-01-31,TMAX,GHCND:USR0000CCRE,63.0
2018-01-31,TMIN,GHCND:USR0000CCRE,22.0
2018-01-31,TMAX,GHCND:USR0000CDGR,50.0
2018-01-31,TMIN,GHCND:USR0000CDGR,27.0
2018-01-31,TMAX,GHCND:USR0000CHAY,54.0
2018-01-31,TMIN,GHCND:USR0000CHAY,35.0
2018-01-31,TMAX,GHCND:USR0000CHNM,63.0
2018-01-31,TMIN,GHCND:USR0000CHNM,34.0
2018-01-31,TMAX,GHCND:USR0000CSNL,68.0
2018-01-31,TMIN,GHCND:USR0000CSNL,37.0
2018-01-31,PRCP,GHCND:USS0019L39S,0.0
2018-01-31,TMAX,GHCND:USS0019L39S,62.0
2018-01-31,TMIN,GHCND:USS0019L39S,33.0
2018-02-01,PRCP,GHCND:US1CAAL0012,0.0
2018-02-01,PRCP,GHCND:US1CALA0046,0.0
2018-02-01,PRCP,GHCND:US1CAMP0008,0.0
2018-02-01,PRCP,GHCND:US1CASC0057,0.0
2018-02-01,PRCP,GHCND:US1CASD0053,0.0
2018-02-01,PRCP,GHCND:USC00041697,0.0
2018-02-01,TMAX,GHCND:USC00041697,65.0
2018-02-01,TMIN,GHCND:USC00041697,42.0
2018-02-01,TMAX,GHCND:USR0000CBAR,76.0
2018-02-01,TMIN,GHCND:USR0000CBAR,53.0
2018-02-01,TMAX,GHCND:USR0000CCRE,62.0
2018-02-01,TMIN,GHCND:USR0000CCRE,26.0
2018-02-01,TMAX,GHCND:USR0000CDGR,55.0
2018-02-01,TMIN,GHCND:USR0000CDGR,35.0
2018-02-01,TMAX,GHCND:USR0000CHAY,66.0
2018-02-01,TMIN,GHCND:USR0000CHAY,30.0
2018-02-01,TMAX,GHCND:USR0000CHNM,61.0
2018-02-01,TMIN,GHCND:USR0000CHNM,35.0
2018-02-01,TMAX,GHCND:USR0000CSNL,70.0
2018-02-01,TMIN,GHCND:USR0000CSNL,40.0
2018-02-01,PRCP,GHCND:USS0019L39S,0.0
2018-02-01,TMAX,GHCND:USS0019L39S,60.0
2018-02-01,TMIN,GHCND:USS0019L39S,34.0
2018-02-02,PRCP,GHCND:US1CAAL0012,0.0
2018-02-02,PRCP,GHCND:US1CALA0046,0.0
2018-02-02,PRCP,GHCND:US1CAMP0008,0.0
2018-02-02,PRCP,GHCND:US1CASC0057,0.0
2018-02-02,PRCP,GHCND:US1CASD0053,0.0
2018-02-02,PRCP,GHCND:USC00041697,0.0
2018-02-02,TMAX,GHCND:USC00041697,66.0
2018-02-02,TMIN,GHCND:USC00041697,41.0
2018-02-02,TMAX,GHCND:USR0000CBAR,77.0
2018-02-02,TMIN,GHCND:USR0000CBAR,57.0
2018-02-02,TMAX,GHCND:USR0000CCRE,57.0
2018-02-02,TMIN,GHCND:USR0000CCRE,25.0
2018-02-02,TMAX,GHCND:USR0000CDGR,57.0
2018-02-02,TMIN,GHCND:USR0000CDGR,33.0
2018-02-02,TMAX,GHCND:USR0000CHAY,66.0
2018-02-02,TMIN,GHCND:USR0000CHAY,31.0
2018-02-02,TMAX,GHCND:USR0000CHNM,59.0
2018-02-02,TMIN,GHCND:USR0000CHNM,37.0
2018-02-02,TMAX,GHCND:USR0000CSNL,71.0
2018-02-02,TMIN,GHCND:USR0000CSNL,42.0
2018-02-02,PRCP,GHCND:USS0019L39S,0.0
2018-02-02,TMAX,GHCND:USS0019L39S,58.0
2018-02-02,TMIN,GHCND:USS0019L39S,30.0
2018-02-03,PRCP,GHCND:US1CAAL0012,0.0
2018-02-03,PRCP,GHCND:US1CALA0046,0.0
2018-02-03,PRCP,GHCND:US1CAMP0008,0.0
2018-02-03,PRCP,GHCND:US1CASC0057,0.0
2018-02-03,PRCP,GHCND:US1CASD0053,0.0
2018-02-03,PRCP,GHCND:USC00041697,0.0
2018-02-03,TMAX,GHCND:USC00041697,69.0
2018-02-03,TMIN,GHCND:USC00041697,41.0
2018-02-03,TMAX,GHCND:USR0000CBAR,78.0
2018-02-03,TMIN,GHCND:USR0000CBAR,56.0
2018-02-03,TMAX,GHCND:USR0000CCRE,58.0
2018-02-03,TMIN,GHCND:USR0000CCRE,22.0
2018-02-03,TMAX,GHCND:USR0000CDGR,57.0
2018-02-03,TMIN,GHCND:USR0000CDGR,33.0
2018-02-03,TMAX,GHCND:USR0000CHAY,69.0
2018-02-03,TMIN,GHCND:USR0000CHAY,30.0
2018-02-03,TMAX,GHCND:USR0000CHNM,61.0
2018-02-03,TMIN,GHCND:USR0000CHNM,42.0
2018-02-03,TMAX,GHCND:USR0000CSNL,74.0
2018-02-03,TMIN,GHCND:USR0000CSNL,41.0
2018-02-03,PRCP,GHCND:USS0019L39S,0.0
2018-02-03,TMAX,GHCND:USS0019L39S,59.0
2018-02-03,TMIN,GHCND:USS0019L39S,29.0
2018-02-04,PRCP,GHCND:US1CAAL0012,0.0
2018-02-04,PRCP,GHCND:US1CALA0046,0.0
2018-02-04,PRCP,GHCND:US1CAMP0008,0.0
2018-02-04,PRCP,GHCND:US1CASC0057,0.0
2018-02-04,PRCP,GHCND:US1CASD0053,0.0
2018-02-04,PRCP,GHCND:USC00041697,0.0
2018-02-04,TMAX,GHCND:USC00041697,69.0
2018-02-04,TMIN,GHCND:USC00041697,41.0
2018-02-04,TMAX,GHCND:USR0000CBAR,79.0
2018-02-04,TMIN,GHCND:USR0000CBAR,59.0
2018-02-04,TMAX,GHCND:USR0000CCRE,55.0
2018-02-04,TMIN,GHCND:USR0000CCRE,22.0
2018-02-04,TMAX,GHCND:USR0000CDGR,59.0
2018-02-04,TMIN,GHCND:USR0000CDGR,32.0
2018-02-04,TMAX,GHCND:USR0000CHAY,71.0
2018-02-04,TMIN,GHCND:USR0000CHAY,32.0
2018-02-04,TMAX,GHCND:USR0000CHNM,59.0
2018-02-04,TMIN,GHCND:USR0000CHNM,38.0
2018-02-04,TMAX,GHCND:USR0000CSNL,73.0
2018-02-04,TMIN,GHCND:USR0000CSNL,41.0
2018-02-04,PRCP,GHCND:USS0019L39S,0.0
2018-02-04,TMAX,GHCND:USS0019L39S,57.0
2018-02-04,TMIN,GHCND:USS0019L39S,29.0
2018-02-05,PRCP,GHCND:US1CAAL0012,0.0
2018-02-05,PRCP,GHCND:US1CALA0046,0.0
2018-02-05,PRCP,GHCND:US1CAMP0008,0.0
2018-02-05,PRCP,GHCND:US1CASC0057,0.0
2018-02-05,PRCP,GHCND:US1CASD0053,0.0
2018-02-05,PRCP,GHCND:USC00041697,0.0
2018-02-05,TMAX,GHCND:USC00041697,67.0
2018-02-05,TMIN,GHCND:USC00041697,40.0
2018-02-05,TMAX,GHCND:USR0000CBAR,78.0
2018-02-05,TMIN,GHCND:USR0000CBAR,55.0
2018-02-05,TMAX,GHCND:USR0000CCRE,60.0
2018-02-05,TMIN,GHCND:USR0000CCRE,21.0
2018-02-05,TMAX,GHCND:USR0000CDGR,53.0
2018-02-05,TMIN,GHCND:USR0000CDGR,32.0
2018-02-05,TMAX,GHCND:USR0000CHAY,68.0
2018-02-05,TMIN,GHCND:USR0000CHAY,32.0
2018-02-05,TMAX,GHCND:USR0000CHNM,64.0
2018-02-05,TMIN,GHCND:USR0000CHNM,36.0
2018-02-05,TMAX,GHCND:USR0000CSNL,73.0
2018-02-05,TMIN,GHCND:USR0000CSNL,41.0
2018-02-05,PRCP,GHCND:USS0019L39S,0.0
2018-02-05,TMAX,GHCND:USS0019L39S,62.0
2018-02-05,TMIN,GHCND:USS0019L39S,30.0
2018-02-06,PRCP,GHCND:US1CAAL0012,0.0
2018-02-06,PRCP,GHCND:US1CALA0046,0.0
2018-02-06,PRCP,GHCND:US1CAMP0008,0.0
2018-02-06,PRCP,GHCND:US1CASC0057,0.0
2018-02-06,PRCP,GHCND:US1CASD0053,0.0
2018-02-06,PRCP,GHCND:USC00041697,0.0
2018-02-06,TMAX,GHCND:USC00041697,65.0
2018-02-06,TMIN,GHCND:USC00041697,38.0
2018-02-06,TMAX,GHCND:USR0000CBAR,78.0
2018-02-06,TMIN,GHCND:USR0000CBAR,56.0
2018-02-06,TMAX,GHCND:USR0000CCRE,54.0
2018-02-06,TMIN,GHCND:USR0000CCRE,21.0
2018-02-06,TMAX,GHCND:USR0000CDGR,52.0
2018-02-06,TMIN,GHCND:USR0000CDGR,26.0
2018-02-06,TMAX,GHCND:USR0000CHAY,67.0
2018-02-06,TMIN,GHCND:USR0000CHAY,26.0
2018-02-06,TMAX,GHCND:USR0000CHNM,54.0
2018-02-06,TMIN,GHCND:USR0000CHNM,32.0
2018-02-06,TMAX,GHCND:USR0000CSNL,71.0
2018-02-06,TMIN,GHCND:USR0000CSNL,45.0
2018-02-06,PRCP,GHCND:USS0019L39S,0.0
2018-02-06,TMAX,GHCND:USS0019L39S,51.0
2018-02-06,TMIN,GHCND:USS0019L39S,27.0
2018-02-07,PRCP,GHCND:US1CAAL0012,0.0
2018-02-07,PRCP,GHCND:US1CALA0046,0.0
2018-02-07,PRCP,GHCND:US1CAMP0008,0.0
2018-02-07,PRCP,GHCND:US1CASC0057,0.0
2018-02-07,PRCP,GHCND:US1CASD0053,0.0
2018-02-07,PRCP,GHCND:USC00041697,0.0
2018-02-07,TMAX,GHCND:USC00041697,67.0
2018-02-07,TMIN,GHCND:USC00041697,37.0
2018-02-07,TMAX,GHCND:USR0000CBAR,71.0
2018-02-07,TMIN,GHCND:USR0000CBAR,57.0
2018-02-07,TMAX,GHCND:USR0000CCRE,59.0
2018-02-07,TMIN,GHCND:USR0000CCRE,20.0
2018-02-07,TMAX,GHCND:USR0000CDGR,59.0
2018-02-07,TMIN,GHCND:USR0000CDGR,30.0
2018-02-07,TMAX,GHCND:USR0000CHAY,72.0
2018-02-07,TMIN,GHCND:USR0000CHAY,26.0
2018-02-07,TMAX,GHCND:USR0000CHNM,59.0
2018-02-07,TMIN,GHCND:USR0000CHNM,29.0
2018-02-07,TMAX,GHCND:USR0000CSNL,74.0
2018-02-07,TMIN,GHCND:USR0000CSNL,40.0
2018-02-07,PRCP,GHCND:USS0019L39S,0.0
2018-02-07,TMAX,GHCND:USS0019L39S,54.0
2018-02-07,TMIN,GHCND:USS0019L39S,26.0
2018-02-08,PRCP,GHCND:US1CAAL0012,0.0
2018-02-08,PRCP,GHCND:US1CALA0046,0.0
2018-02-08,PRCP,GHCND:US1CAMP0008,0.0
2018-02-08,PRCP,GHCND:US1CASC0057,0.0
2018-02-08,PRCP,GHCND:US1CASD0053,0.0
2018-02-08,PRCP,GHCND:USC00041697,0.0
2018-02-08,TMAX,GHCND:USC00041697,67.0
2018-02-08,TMIN,GHCND:USC00041697,40.0
2018-02-08,TMAX,GHCND:USR0000CBAR,78.0
2018-02-08,TMIN,GHCND:USR0000CBAR,53.0
2018-02-08,TMAX,GHCND:USR0000CCRE,63.0
2018-02-08,TMIN,GHCND:USR0000CCRE,21.0
2018-02-08,TMAX,GHCND:USR0000CDGR,62.0
2018-02-08,TMIN,GHCND:USR0000CDGR,31.0
2018-02-08,TMAX,GHCND:USR0000CHAY,73.0
2018-02-08,TMIN,GHCND:USR0000CHAY,27.0
2018-02-08,TMAX,GHCND:USR0000CHNM,63.0
2018-02-08,TMIN,GHCND:USR0000CHNM,33.0
2018-02-08,TMAX,GHCND:USR0000CSNL,76.0
2018-02-08,TMIN,GHCND:USR0000CSNL,42.0
2018-02-08,PRCP,GHCND:USS0019L39S,0.0
2018-02-08,TMAX,GHCND:USS0019L39S,62.0
2018-02-08,TMIN,GHCND:USS0019L39S,28.0
2018-02-09,PRCP,GHCND:US1CAAL0012,0.0
2018-02-09,PRCP,GHCND:US1CALA0046,0.0
2018-02-09,PRCP,GHCND:US1CAMP0008,0.0
2018-02-09,PRCP,GHCND:US1CASC0057,0.0
2018-02-09,PRCP,GHCND:US1CASD0053,0.0
2018-02-09,PRCP,GHCND:USC00041697,0.0
2018-02-09,TMAX,GHCND:USC00041697,68.0
2018-02-09,TMIN,GHCND:USC00041697,40.0
2018-02-09,TMAX,GHCND:USR0000CBAR,78.0
2018-02-09,TMIN,GHCND:USR0000CBAR,54.0
2018-02-09,TMAX,GHCND:USR0000CCRE,63.0
2018-02-09,TMIN,GHCND:USR0000CCRE,23.0
2018-02-09,TMAX,GHCND:USR0000CDGR,56.0
2018-02-09,TMIN,GHCND:USR0000CDGR,37.0
2018-02-09,TMAX,GHCND:USR0000CHAY,68.0
2018-02-09,TMIN,GHCND:USR0000CHAY,27.0
2018-02-09,TMAX,GHCND:USR0000CHNM,65.0
2018-02-09,TMIN,GHCND:USR0000CHNM,38.0
2018-02-09,TMAX,GHCND:USR0000CSNL,76.0
2018-02-09,TMIN,GHCND:USR0000CSNL,41.0
2018-02-09,PRCP,GHCND:USS0019L39S,0.0
2018-02-09,TMAX,GHCND:USS0019L39S,60.0
2018-02-09,TMIN,GHCND:USS0019L39S,30.0
2018-02-10,PRCP,GHCND:US1CAAL0012,0.0
2018-02-10,PRCP,GHCND:US1CALA0046,0.0
2018-02-10,PRCP,GHCND:US1CAMP0008,0.0
2018-02-10,PRCP,GHCND:US1CASC0057,0.0
2018-02-10,PRCP,GHCND:US1CASD0053,0.0
2018-02-10,PRCP,GHCND:USC00041697,0.0
2018-02-10,TMAX,GHCND:USC00041697,66.0
2018-02-10,TMIN,GHCND:USC00041697,38.0
2018-02-10,TMAX,GHCND:USR0000CBAR,66.0
2018-02-10,TMIN,GHCND:USR0000CBAR,49.0
2018-02-10,TMAX,GHCND:USR0000CCRE,55.0
2018-02-10,TMIN,GHCND:USR0000CCRE,21.0
2018-02-10,TMAX,GHCND:USR0000CDGR,40.0
2018-02-10,TMIN,GHCND:USR0000CDGR,23.0
2018-02-10,TMAX,GHCND:USR0000CHAY,58.0
2018-02-10,TMIN,GHCND:USR0000CHAY,24.0
2018-02-10,TMAX,GHCND:USR0000CHNM,60.0
2018-02-10,TMIN,GHCND:USR0000CHNM,29.0
2018-02-10,TMAX,GHCND:USR0000CSNL,72.0
2018-02-10,TMIN,GHCND:USR0000CSNL,41.0
2018-02-10,PRCP,GHCND:USS0019L39S,0.0
2018-02-10,TMAX,GHCND:USS0019L39S,50.0
2018-02-10,TMIN,GHCND:USS0019L39S,24.0
2018-02-11,PRCP,GHCND:US1CAAL0012,0.0
2018-02-11,PRCP,GHCND:US1CALA0046,0.0
2018-02-11,PRCP,GHCND:US1CAMP0008,0.0
2018-02-11,PRCP,GHCND:US1CASC0057,0.0
2018-02-11,PRCP,GHCND:US1CASD0053,0.0
2018-02-11,PRCP,GHCND:USC00041697,0.0
2018-02-11,TMAX,GHCND:USC00041697,59.0
2018-02-11,TMIN,GHCND:USC00041697,34.0
2018-02-11,TMAX,GHCND:USR0000CBAR,53.0
2018-02-11,TMIN,GHCND:USR0000CBAR,44.0
2018-02-11,TMAX,GHCND:USR0000CCRE,47.0
